cal_per_gesture,config,patient,n_cal,n_test_same,n_test_next,has_next_session,fit_time_s,same_acc,same_f1m,same_f1_rest,same_f1_close,same_f1_open,next_acc,next_f1m,next_f1_rest,next_f1_close,next_f1_open
4,grabmyo_cal,patient14,48,117,936,True,94.50054788589478,0.6410256410256411,0.6164413364413365,0.9066666666666667,0.6153846153846154,0.32727272727272727,0.7788461538461539,0.6187847594057131,0.974025974025974,0.8630046326935804,0.01932367149758454
4,patient_only,patient15,48,117,0,False,0.6339361667633057,0.8290598290598291,0.8296257841228639,0.9600000000000001,0.7826086956521738,0.746268656716418,,,,,
4,grabmyo_cal,patient15,48,117,0,False,94.11874294281006,0.9401709401709402,0.9396851698425849,1.0,0.9014084507042254,0.9176470588235294,,,,,
4,patient_only,patient16,48,117,936,True,0.7637770175933838,0.9316239316239316,0.9320395593566325,0.9870129870129869,0.9024390243902439,0.9066666666666667,0.8899572649572649,0.7943023971321327,0.6919431279620852,0.9314703925482368,0.7594936708860761
4,grabmyo_cal,patient16,48,117,936,True,96.0167510509491,0.7521367521367521,0.7183940242763772,1.0,0.7238095238095238,0.4313725490196078,0.8589743589743589,0.7214285714285714,1.0,0.9142857142857141,0.25
4,patient_only,patient17,48,117,936,True,0.6012868881225586,0.6752136752136753,0.6075201121027117,0.9135802469135802,0.6915887850467289,0.21739130434782608,0.8910256410256411,0.6512051328717614,0.8390804597701149,0.9447236180904524,0.169811320754717
4,grabmyo_cal,patient17,48,117,936,True,94.5775089263916,0.5811965811965812,0.5651135005973716,1.0,0.47311827956989244,0.22222222222222224,0.4423076923076923,0.5433569944993495,0.9870129870129869,0.5430579964850615,0.09999999999999999
4,patient_only,patient18,48,117,936,True,0.5998730659484863,0.7948717948717948,0.7964769647696478,0.8,0.7560975609756098,0.8333333333333333,0.6997863247863247,0.5334722266815549,0.37231503579952263,0.8281016442451421,0.4
4,grabmyo_cal,patient18,48,117,936,True,93.51003694534302,0.7777777777777778,0.7747142957041322,0.9315068493150686,0.7474747474747475,0.6451612903225806,0.6132478632478633,0.4805073994505699,0.5784313725490196,0.7657935285053928,0.0972972972972973
4,patient_only,patient19,48,117,936,True,0.70827317237854,0.6239316239316239,0.582987987987988,0.8266666666666667,0.6306306306306306,0.29166666666666663,0.7275641025641025,0.35945886533052934,0.2206896551724138,0.8447837150127226,0.012903225806451613
4,grabmyo_cal,patient19,48,117,936,True,94.45166182518005,0.8461538461538461,0.8457481872116018,1.0,0.7804878048780488,0.7567567567567569,0.7104700854700855,0.35911999540320827,0.11627906976744184,0.8470124753775442,0.11406844106463877
4,patient_only,patient20,48,117,936,True,0.5815219879150391,0.5811965811965812,0.5669616459710799,0.6875,0.5982905982905983,0.4150943396226415,0.842948717948718,0.6388386085277277,0.8432432432432433,0.905440414507772,0.16783216783216784
4,grabmyo_cal,patient20,48,117,936,True,92.03486609458923,0.7264957264957265,0.7263157894736842,1.0,0.5789473684210528,0.6,0.6773504273504274,0.672974548869049,1.0,0.7701674277016743,0.24875621890547261
4,patient_only,patient21,48,117,896,True,0.6357669830322266,0.8376068376068376,0.825966396940682,0.9176470588235294,0.8505747126436781,0.7096774193548387,0.13616071428571427,0.13016209346484575,0.20445609436435125,0.07792207792207792,0.10810810810810811
4,grabmyo_cal,patient21,48,117,896,True,94.78075385093689,0.905982905982906,0.9047143095119106,1.0,0.8735632183908045,0.8405797101449275,0.21428571428571427,0.4247262846639495,1.0,0.09278350515463918,0.18139534883720929
4,patient_only,patient22,48,117,936,True,0.7361588478088379,0.8376068376068376,0.8389171854367102,0.9210526315789475,0.7956989247311828,0.8,0.9209401709401709,0.8458734043958397,0.7938144329896908,0.9511228533685601,0.7926829268292682
4,grabmyo_cal,patient22,48,117,936,True,91.2813560962677,0.8888888888888888,0.8857142857142857,1.0,0.8,0.8571428571428571,0.5106837606837606,0.5371098797013024,0.7317073170731707,0.6255506607929515,0.254071661237785
4,patient_only,patient23,48,117,936,True,0.6692678928375244,0.7094017094017094,0.6505928853754941,1.0,0.6909090909090908,0.2608695652173913,0.844017094017094,0.5799784035970019,0.7575757575757575,0.9068877551020408,0.07547169811320754
4,grabmyo_cal,patient23,48,117,936,True,91.1430242061615,0.7264957264957265,0.7235880398671096,1.0,0.627906976744186,0.5428571428571428,0.7051282051282052,0.5884152543699044,0.9285714285714286,0.8072625698324023,0.029411764705882353
4,patient_only,patient24,48,117,936,True,0.6754379272460938,0.8290598290598291,0.8194444444444443,1.0,0.7916666666666666,0.6666666666666666,0.8333333333333334,0.30303030303030304,0.0,0.9090909090909091,0.0
